,price,lat,long,mc_min,star_min
401,4183.26582633,37.492341,127.0781235,1.53113318688,1.05993087616
402,3104.38948538,37.4911668,127.0794836,1.66235758861,1.23466958606
403,3040.03779379,37.4929232,127.0836971,2.02105355004,1.45721862707
404,1476.06977784,37.4905691,127.0830394,1.98222334536,1.52891311406
405,4214.16379579,37.4901881,127.0786588,1.60810874158,1.25169768999
406,3422.09047928,37.492615,127.0902134,2.59653647881,1.13975204726
407,3539.70239313,37.4849458,127.0851548,2.330909255,1.50393554833
408,3236.821955,37.4842931,127.082553,2.15283177752,1.74415880365
409,3594.44516824,37.4837623,127.0808047,2.04557852102,1.90818376356
410,3915.88782347,37.4818107,127.0777022,1.94622087092,1.91252020717
411,4126.77656289,37.4819336,127.082142,2.25314774841,1.85806170655
412,4194.37115359,37.4824572,127.0852937,2.46201688761,1.57845483283
413,3661.50066598,37.474172,127.0950243,3.67881264007,1.64987754951
414,2190.16239115,37.474172,127.0950243,3.67881264007,1.64987754951
415,3165.7274105,37.474172,127.0950243,3.67881264007,1.64987754951
416,3093.9769486,37.5217307,127.0475873,0.675712143416,0.221199836045
417,5114.25479811,37.5288701,127.0466276,0.809823364355,0.582664958071
418,4665.40999057,37.5286254,127.0465606,0.786168325529,0.555719789476
419,4164.30508241,37.5286274,127.0470403,0.816611909555,0.555507728847
420,3324.14016872,37.5284055,127.0474504,0.827154608318,0.533116903599
421,3436.40560331,37.5285978,127.0478349,0.866876018057,0.558590246532
422,3398.82412655,37.5287026,127.0474229,0.847096087614,0.56580085147
423,3605.61284704,37.5284395,127.0483132,0.888864569852,0.536296100286
424,4146.02346806,37.5283982,127.048781,0.919353293721,0.51140420724
425,3756.67022412,37.5283101,127.0491419,0.939947420319,0.488097452141
426,3615.0669925,37.5281465,127.0495219,0.95821733493,0.457619786055
427,3541.83660327,37.5280836,127.0498904,0.982397838362,0.439255007176
428,3439.01365037,37.5280387,127.0502451,1.00701455908,0.42496975135
429,3257.54431731,37.5277269,127.05024,0.990062609734,0.391852810687
430,5732.3935751,37.52785,127.0510914,1.06318883467,0.390043004885
431,5659.11835285,37.5277689,127.0514308,1.08619858323,0.378997707971
432,3865.60283688,37.5275013,127.0525508,1.16486463213,0.359839707546
433,2863.05530034,37.5217033,127.0467573,0.607498254335,0.21508413269
434,2716.96041959,37.5265621,127.0509335,0.994501126357,0.25075848447
435,3103.55518809,37.5271163,127.0511754,1.03633361209,0.3081106162
436,3333.33333333,37.5270139,127.0507638,0.998417820341,0.303096097074
437,2803.31179321,37.5268298,127.051067,1.01577330853,0.277794573174
438,2481.98057035,37.526734,127.0497932,0.907401079186,0.306323678774
439,2494.54488778,37.5277263,127.0485983,0.864356319766,0.456284521926
440,2837.73469699,37.5272274,127.048745,0.84754592193,0.403934269202
441,2606.35534502,37.5276613,127.0489092,0.883989516699,0.435040986395
442,3540.97249675,37.5279441,127.0481159,0.842286494897,0.491825977668
443,3523.18998908,37.5277668,127.0470218,0.752964677722,0.459776145485
444,3351.1241262,37.5266181,127.0484982,0.797634655511,0.361724550601
445,4221.43207455,37.5258498,127.048087,0.731385971838,0.26889122791
446,2756.1328761,37.5266002,127.0490652,0.842468080172,0.332186186538
447,3437.1736224,37.5256752,127.0485588,0.764523971475,0.271691295679
448,3729.16753482,37.5263893,127.0496177,0.878860098352,0.283103282115
449,3540.39266173,37.5260082,127.0495185,0.856474620503,0.256734538406
450,2775.58165587,37.5260595,127.049959,0.895190802695,0.235686151259
451,3191.79051663,37.5252602,127.0508448,0.948613635683,0.118052240722
452,3421.98233562,37.5264863,127.0520477,1.08518891045,0.240051491285
453,2870.61256767,37.5260456,127.0524844,1.10899840409,0.204142337842
454,3873.02918421,37.5268675,127.052836,1.1643343236,0.300449593251
455,3022.57114818,37.5263003,127.0523363,1.10371688454,0.226097517791
456,4319.7251084,37.5267872,127.0541754,1.27459187762,0.354873739948
457,3186.21245967,37.5266336,127.053899,1.24645489782,0.32612469921
458,7091.11001965,37.5263478,127.0541029,1.25565720632,0.314734553247
459,6777.02603541,37.5253087,127.0534067,1.17196653317,0.1939179611
460,6858.02060117,37.5254584,127.05376,1.20547689928,0.229151492721
461,4183.6873316,37.5250995,127.0553009,1.33400657348,0.340026643844
462,8182.5613079,37.5247543,127.0550643,1.30897188631,0.312189804291
463,7443.22306336,37.5243812,127.0551618,1.31412826004,0.272313791838
464,4598.78143635,37.5244098,127.0561536,1.40164143607,0.252040597249
465,4568.03808762,37.5232742,127.0591658,1.44975875598,0.270020987849
466,4018.48363551,37.5229673,127.0586448,1.42189861169,0.213697240836
467,6712.35851183,37.5235476,127.0574077,1.50506472019,0.176385767969
468,3226.79333418,37.5212802,127.0453486,0.514693174434,0.294122088338
469,3270.48585932,37.5274539,127.0443139,0.556391854516,0.331795841914
470,3278.57994436,37.5272874,127.0448987,0.577266181387,0.355678416683
471,3240.62007199,37.5205742,127.0450669,0.538533057674,0.278503134128
472,3112.86161386,37.5207111,127.0461817,0.610271872702,0.281904191459
473,3398.75165761,37.5215094,127.0406181,0.23388103586,0.253515087807
474,3435.86355781,37.5205658,127.0469381,0.675863713268,0.278003409505
475,3575.53561396,37.5206607,127.0477525,0.734246485726,0.316409771912
476,3913.69240511,37.5197565,127.0481418,0.718519654297,0.258032059181
477,3706.17794339,37.5194234,127.0478395,0.676168805909,0.213487226526
478,5253.28641446,37.5231998,127.0486655,0.739473895926,0.166041948106
479,3019.40119458,37.5192625,127.045544,0.502639649546,0.126704430251
480,2852.02129429,37.51884,127.0453299,0.457679249096,0.0938932186903
481,3067.2540985,37.5189225,127.0447282,0.424343730984,0.138898653367
482,3491.79946826,37.5177883,127.04297,0.226230994624,0.202789028004
483,3385.62095356,37.5179462,127.0440031,0.304144712145,0.177661907961
484,2493.72763042,37.5183686,127.0445373,0.370373489067,0.130284496789
485,3513.64068769,37.5185448,127.0455995,0.457109400383,0.0534313673644
486,2194.47929737,37.5189861,127.0486969,0.719657005009,0.244677154124
487,2064.44759207,37.5190274,127.049021,0.747533694381,0.217282008552
488,4348.03808297,37.5236312,127.0460427,0.506792690056,0.0725506471987
489,3215.342958,37.5234145,127.0499066,0.847881921811,0.180012678245
490,3425.77132486,37.5225574,127.051447,0.990304827838,0.201094499623
491,2982.1738054,37.5221702,127.0513614,0.988799186917,0.244543666898
492,3556.41381475,37.5222908,127.0505578,0.91667488599,0.246872307112
493,3841.0789237,37.5201469,127.0516426,1.00978786791,0.166926974173
494,4813.91159512,37.5215874,127.0544198,1.26568341312,0.189857214817
